Building_ID,Surface,Age,Type,Heating_Type,Insulation_Level,Windows_Type,Outside_Temperature,Number_of_Rooms,Occupancy_Rate,Roof_Type,Wall_Material,Elevator_Presence,Basement_Presence,Energy_Rating,Parking_Spaces,LED_Lighting,Energy_Management_System,Residents_Count,Distance_From_City_Center,Energy_Consumption
5411,217,77,Residential,Electric,Medium,Triple,-3.463454858856538,9,0.203810604313448,Flat,Brick,True,False,E,1,True,False,9,27.727295743683598,2150.36590736832
8747,89,4,Residential,Individual,Medium,Triple,1.3426922297692236,4,0.528778390283041,Flat,Brick,False,True,A,3,False,False,9,13.387997235214922,155.40014933143866
5522,443,17,Industrial,Individual,Low,Triple,4.026400765834159,2,0.6253812323110752,Flat,Wood,False,True,C,1,False,False,6,5.369603016152196,1105.2566447128577
1044,204,39,Commercial,Central,High,Single,17.661896086488706,5,0.32262534908528495,Pitched,Brick,False,False,A,4,True,True,3,21.801340664828395,1491.9309904027027
7334,378,37,Industrial,Electric,Low,Double,16.514644894072784,6,0.6147639161647206,Flat,Brick,False,False,C,2,False,False,8,4.7755334156255405,1295.985854226042
1557,110,73,Industrial,Individual,High,Double,10.773279611570912,1,0.5127991279912611,Pitched,Concrete,True,False,B,4,True,False,1,33.9481751669375,375.8360249300421
3739,254,30,Commercial,Electric,Medium,Single,13.398056524834256,7,0.7310246187982505,Pitched,Brick,True,False,A,3,False,True,1,47.10342030863065,584.6613409418736
3522,298,64,Residential,Gas,High,Double,11.530670133698944,4,0.7802341414454329,Flat,Wood,True,False,C,3,False,True,6,49.956753001479576,523.6971333901538
180,350,94,Residential,Gas,Low,Single,23.205747797017878,4,0.8549180711662178,Pitched,Brick,False,False,E,3,False,True,7,2.1524383527873034,424.1986122606928
2115,210,25,Industrial,Electric,High,Single,2.3039456740752575,9,0.7495352826572489,Flat,Concrete,True,True,E,4,True,True,9,20.30836031841718,227.44484053754766
1699,195,40,Residential,Central,Medium,Triple,3.1297879731370113,5,0.5942509562331996,Pitched,Glass,True,True,B,3,True,True,4,27.092617931643343,183.35662987046237
1379,209,21,Commercial,Gas,High,Triple,4.662166784565251,2,0.8790025076388265,Flat,Wood,False,True,D,4,False,True,5,37.378074146467256,202.43537559798594
7229,98,25,Commercial,Gas,High,Double,10.89188634512969,6,0.6537880306924285,Pitched,Wood,False,True,B,0,True,True,4,47.25469332869069,297.7842593375974
9143,386,57,Industrial,Central,High,Double,-0.22522097834172694,8,0.6621968298523366,Flat,Brick,False,False,C,3,True,False,7,28.485104775301707,1208.856345177288
618,307,7,Industrial,Electric,Low,Triple,15.416768024195648,8,0.5705445292224977,Flat,Wood,True,True,B,3,True,False,6,27.510534226065644,604.3667952345756
3181,485,83,Residential,Individual,High,Double,4.245162391140264,9,0.7793493673835442,Pitched,Concrete,True,False,B,4,True,False,8,41.02891207084383,1406.1626110735724
9851,216,76,Commercial,Central,High,Double,26.27841684179439,8,0.5152642109222992,Flat,Concrete,False,True,A,2,False,True,3,10.982955170157059,805.3719659883042
1600,477,74,Residential,Electric,Low,Triple,-3.6817514859847273,1,0.5012228111609492,Pitched,Brick,False,False,D,4,True,False,8,19.900020756891518,802.5721548186829
5963,319,93,Residential,Gas,Medium,Triple,2.9140521886705013,4,0.7279549477553238,Flat,Wood,False,False,A,0,False,True,3,12.327566897402537,263.9179977786226
1615,306,8,Commercial,Gas,High,Double,-0.07787364983901046,8,0.6694820439502538,Flat,Concrete,True,False,B,3,True,False,6,41.30668623576802,216.803175621232
5920,54,55,Industrial,Gas,Low,Triple,19.018886185353082,3,0.5207025171289469,Flat,Brick,True,True,B,3,True,False,2,49.37339104208382,188.78699537687356
9591,213,42,Residential,Central,High,Single,26.343165841788107,9,0.8325758236802696,Pitched,Glass,True,True,C,2,False,True,8,29.82269349500336,294.45195290317895
3891,79,83,Residential,Central,Medium,Triple,0.4355449131493838,2,0.36614212602645224,Flat,Wood,True,True,A,3,False,True,9,33.578471696940454,252.79379328990467
2083,273,92,Commercial,Electric,Low,Double,7.882221265291831,1,0.5421562793361728,Pitched,Brick,False,True,A,0,True,False,6,47.2893776338306,391.78895069445156
4574,147,37,Residential,Gas,Low,Triple,2.3112876424084403,5,0.9396892500207722,Pitched,Glass,False,False,C,2,False,True,1,31.858232914990012,220.68902842065515
5594,186,16,Commercial,Gas,High,Triple,1.0143260832123513,1,0.12468887914951736,Flat,Concrete,False,False,E,1,False,False,5,25.834713694179122,3814.090319361418
5121,56,16,Industrial,Individual,High,Single,24.454336787246966,8,0.4861897828178636,Flat,Wood,True,False,D,0,True,True,5,12.784729153027403,172.53379891676605
4587,206,66,Industrial,Individual,Low,Double,12.691042316968062,8,0.6064674322397474,Pitched,Concrete,False,False,D,0,True,True,8,26.602213226562437,574.7394693905459
4902,279,88,Residential,Gas,High,Single,21.620397591724128,3,0.1314153157706551,Pitched,Wood,True,False,D,1,True,True,4,30.381129043830878,2776.7319146128257
8252,167,89,Industrial,Individual,High,Triple,28.451119493759045,2,0.9319318695325012,Pitched,Glass,True,True,A,4,True,True,3,35.43284541540778,322.4596973792635
5916,174,78,Commercial,Central,High,Double,10.510310503123538,8,0.255024745279078,Flat,Brick,True,False,C,3,False,False,4,33.32960924758271,435.9583148090106
5129,375,57,Residential,Gas,High,Triple,19.409521035425527,1,0.5293911840055161,Pitched,Brick,False,True,B,3,False,True,6,22.62693625158815,1197.8086572760694
8334,479,20,Residential,Electric,High,Triple,28.66929494747182,8,0.667793645876296,Flat,Brick,True,True,B,2,True,True,8,3.328617906221908,1345.8652588534392
1918,149,14,Residential,Gas,High,Single,27.062512362032976,1,0.44678644067105666,Pitched,Wood,False,False,C,3,True,False,3,40.747346328623394,669.0079039276854
8330,428,93,Industrial,Individual,Medium,Double,5.147967642083344,6,0.45787839001209485,Pitched,Wood,False,True,A,2,False,False,7,48.364675387635224,857.9631448759139
5707,461,31,Industrial,Individual,High,Double,-2.8592594532151905,9,0.6498296342330316,Flat,Glass,False,True,D,1,False,False,1,5.962152008960933,1793.0385046406316
5384,125,51,Industrial,Central,Medium,Single,29.867906234882817,1,0.5705357296268833,Flat,Glass,True,False,A,3,False,False,5,12.897870528838494,527.7525663689546
6336,190,94,Industrial,Electric,High,Single,27.74007844772219,3,0.8996556221283987,Flat,Glass,True,False,A,2,True,True,4,44.09838967975982,282.8460224428324
2054,238,85,Commercial,Electric,Medium,Double,-0.5946794367744097,9,0.6479060883406675,Flat,Concrete,False,False,A,1,True,False,3,1.6189772524005401,608.9582510349902
7612,433,96,Industrial,Electric,Low,Single,0.7598276871207652,1,0.23379112252348647,Pitched,Brick,True,False,C,1,False,True,2,29.000739769238997,3603.849874047994
9209,455,61,Residential,Central,High,Double,29.861310919057452,9,0.41060030432663164,Pitched,Glass,True,True,A,1,True,True,1,33.121924904479506,2739.709342368646
3963,461,1,Commercial,Gas,Low,Double,3.9710077223006106,1,0.43539682542911795,Pitched,Brick,False,False,C,4,False,True,3,48.949283146370206,2056.799158250673
1126,319,2,Residential,Electric,Low,Triple,8.137322745409845,6,0.42006040267377387,Flat,Brick,False,False,B,4,True,True,4,15.728873085721876,852.5807444218179
3428,494,14,Industrial,Central,Medium,Single,1.5259456285460073,2,0.935419894360766,Pitched,Brick,False,False,D,0,True,True,9,47.25464565213032,454.2816175765978
4601,347,22,Industrial,Central,Medium,Triple,3.0762661667839044,5,0.332126679299381,Flat,Wood,False,True,B,3,True,True,8,24.79728499338889,716.2005147020384
3721,383,74,Industrial,Central,Medium,Double,29.17481829494737,8,0.12827129501971182,Pitched,Wood,True,True,C,1,True,False,4,10.562213326070234,1886.5618323491017
2389,236,91,Industrial,Individual,Medium,Single,-0.6358487101713592,1,0.8253350415848354,Pitched,Glass,False,False,C,1,False,False,4,20.71465222153698,326.48948171535307
1322,405,14,Residential,Individual,Medium,Triple,20.637609065295475,4,0.4568229445785188,Flat,Glass,True,False,A,4,False,True,9,9.961972683970071,1800.778235465114
1603,326,62,Commercial,Central,Low,Triple,21.94229202416334,9,0.7939141351582081,Pitched,Wood,False,False,A,4,True,False,8,40.26369326852123,753.6931688002855
7224,349,81,Commercial,Gas,High,Triple,24.62259450515136,2,0.9119465496944903,Flat,Wood,True,True,C,0,False,True,3,32.323700786662066,202.0816415970019
7425,146,7,Residential,Electric,Low,Triple,-2.9548229875977787,5,0.46910397042851903,Flat,Glass,True,False,A,1,True,True,9,37.77451226264502,568.2152753619954
4336,139,73,Industrial,Individual,High,Double,29.636841179477805,6,0.6369967959967957,Pitched,Brick,False,True,B,1,True,False,3,27.987853535187458,350.9197608423278
5593,106,64,Commercial,Gas,High,Single,2.144586659404797,7,0.18417044177377112,Pitched,Brick,True,True,D,1,True,True,6,15.546582282945243,782.6356591909215
4411,282,35,Residential,Individual,Low,Single,4.671683312130959,8,0.49124152794183307,Flat,Wood,True,False,E,3,False,True,2,16.310019683955623,1386.0597821628833
5858,368,27,Residential,Gas,Medium,Triple,5.2183355139286025,9,0.2531852118426722,Pitched,Brick,True,True,A,1,True,True,2,8.43836169333768,2768.189113068844
9343,305,61,Industrial,Central,High,Single,9.196503841501409,8,0.4720159385840996,Flat,Glass,True,False,B,4,False,True,1,33.29472358544203,1230.2738051609758
3991,214,50,Commercial,Gas,Low,Double,2.881187197043829,2,0.27768981486053307,Flat,Concrete,False,True,E,2,False,False,6,14.463796941743098,1866.246658952318
6079,460,9,Commercial,Electric,Low,Triple,-1.8546507959465726,6,0.6710535157356308,Pitched,Wood,True,False,B,4,False,False,7,34.69953483107165,919.8671349726916
1559,53,24,Commercial,Electric,Low,Double,27.182694294875333,3,0.4205185408267642,Flat,Concrete,True,True,A,3,False,False,1,2.674789812779428,320.8887477458271
4682,224,42,Industrial,Individual,Low,Single,-2.8321714684518655,1,0.1887403348892062,Pitched,Wood,False,True,B,1,True,False,5,29.51673007802269,1679.7641350570477
7557,466,47,Commercial,Electric,Low,Triple,6.128875094564659,4,0.6236224891118257,Pitched,Wood,True,True,A,2,False,True,3,44.96807676166903,426.391764336507
3772,300,87,Residential,Individual,Medium,Triple,17.020818946827152,9,0.5479119469424388,Flat,Concrete,False,False,B,3,False,False,1,33.13564173270078,582.4228844600618
8779,459,36,Commercial,Electric,Medium,Double,-2.234805690542347,5,0.1573648074612265,Pitched,Wood,False,True,A,4,False,False,4,25.474361064142045,1376.6101437264942
3457,334,61,Industrial,Individual,High,Triple,1.9903371075923548,3,0.7456521280525311,Flat,Concrete,False,True,E,0,False,True,4,31.075902015918295,323.3600455137711
8383,359,66,Commercial,Central,Medium,Triple,12.811853717259954,9,0.31528347322677147,Flat,Glass,True,False,C,3,True,False,8,21.99094305951539,810.2677437483574
1354,335,10,Industrial,Central,Medium,Double,-3.849335887819556,5,0.6279046625580085,Flat,Brick,True,False,C,4,True,False,6,2.645242540306935,1227.7058476450018
45,114,5,Residential,Gas,Medium,Double,16.030320680941422,6,0.35317626468275143,Flat,Glass,False,True,D,1,True,True,7,47.65786884085903,827.1061275159117
9872,217,5,Industrial,Electric,Medium,Double,29.499056791823513,5,0.3347327653379617,Flat,Wood,True,True,E,4,True,False,3,30.721110377567392,466.60667843576726
748,384,31,Residential,Gas,Low,Single,15.917125367515805,4,0.30366397952321145,Pitched,Glass,False,False,A,0,False,False,9,43.93685418839268,1034.7763887851795
7917,404,46,Industrial,Central,Low,Single,-3.061014488638716,8,0.323858180802841,Flat,Wood,False,True,B,0,False,False,2,11.06477387114435,1907.4168955549442
4241,56,92,Commercial,Electric,Low,Triple,28.603152313553892,5,0.9376037788188563,Pitched,Glass,True,False,B,2,True,False,8,4.1322453359345594,50.2220553692081
5628,403,90,Industrial,Electric,High,Single,-2.3578569048839775,3,0.10116041384474109,Flat,Glass,False,False,C,1,False,False,6,25.72998627678189,3133.62777500254
4657,260,12,Industrial,Gas,High,Triple,13.0426759765957,4,0.7876902044244548,Flat,Glass,True,False,C,4,True,True,1,36.69359612640673,151.63050921204544
4238,355,99,Industrial,Central,High,Single,7.021503469594798,7,0.7974989407197065,Flat,Wood,True,True,C,3,True,False,5,38.08963961192655,709.4377864706125
3460,331,65,Industrial,Individual,Medium,Double,6.390684443888478,8,0.7398308866032918,Flat,Wood,True,False,C,1,True,False,8,29.300957904310216,473.73384503369505
7381,80,78,Residential,Electric,High,Double,28.509564935566686,1,0.7739745989087603,Flat,Concrete,False,True,B,2,False,True,8,29.370254182554575,76.7273316093951
5549,251,31,Commercial,Gas,High,Triple,12.125594554561264,4,0.9027217124425424,Pitched,Concrete,True,False,B,2,True,False,7,37.37359372115077,339.5105780786387
7075,205,93,Residential,Individual,Medium,Triple,27.970415657538922,2,0.26493406822310206,Flat,Brick,True,False,D,1,False,True,9,43.88214675376328,1603.6782406152222
5838,215,78,Industrial,Electric,Low,Single,16.725643733736746,4,0.28515256414561174,Pitched,Wood,False,False,A,4,True,True,5,13.655182656685621,745.3718504611728
8091,135,97,Residential,Gas,High,Triple,13.931815190639274,6,0.4680031108259778,Flat,Brick,True,True,D,0,True,True,5,42.471497816246696,321.1992772282467
5474,219,44,Industrial,Electric,Low,Single,11.20593329735052,9,0.9555961477283209,Pitched,Concrete,False,True,C,3,False,False,1,11.724785271281933,167.1385807986654
3614,70,89,Industrial,Individual,Medium,Triple,11.45311253815633,1,0.48016862617064393,Flat,Concrete,False,True,E,2,False,True,7,45.017013447653014,215.1612035637456
7501,326,85,Residential,Individual,High,Double,9.459144346732398,4,0.9487730747445922,Pitched,Glass,True,True,E,2,True,True,9,48.402330886625556,357.4437132989307
7053,346,15,Residential,Individual,Low,Double,6.920269117559043,1,0.7926602715982831,Flat,Wood,True,True,A,2,False,True,2,19.033700510706414,533.5589087790852
7367,108,9,Residential,Electric,High,Triple,8.573927566339078,1,0.9228981990912839,Pitched,Wood,True,True,D,1,True,True,2,47.68909302547448,178.1067165646621
8019,168,61,Commercial,Individual,High,Triple,19.115445708306474,2,0.5274331006531465,Pitched,Glass,False,False,C,1,True,True,1,39.368510311858195,170.2377106990719
9638,174,50,Residential,Individual,Low,Triple,6.465488715183339,2,0.2955746681319398,Pitched,Brick,False,True,E,0,False,False,9,36.70784868570513,486.4115312540906
9055,367,95,Industrial,Individual,Medium,Double,22.866337781168525,9,0.4386978700246702,Pitched,Wood,False,False,A,2,True,True,4,43.14892598631987,1502.0648831892374
664,453,97,Residential,Central,Low,Single,21.101146014716786,9,0.7825700110104217,Pitched,Wood,False,True,E,2,True,False,8,45.76525693943516,280.4254670094253
2319,369,29,Residential,Central,High,Double,18.286421736538415,5,0.4491025392437483,Flat,Wood,True,True,B,1,False,False,3,7.717064316465649,564.1668399034651
3542,107,76,Commercial,Electric,Medium,Single,17.7052142715868,9,0.13751209700554176,Pitched,Glass,False,True,D,2,True,True,9,44.23077964974164,530.4143191720706
3677,304,47,Commercial,Electric,High,Triple,15.484570144852583,4,0.3565324863623065,Pitched,Wood,True,True,E,0,False,True,8,18.70950171590995,1633.1321114933166
9599,441,16,Industrial,Central,High,Triple,26.808201062451992,3,0.12104818014651371,Pitched,Wood,False,False,D,0,True,False,1,49.286797017698355,4121.323310044818
3091,492,49,Residential,Central,High,Single,27.510403621550203,9,0.6138877388964411,Flat,Wood,True,True,B,3,False,False,9,1.2346205933596979,933.0745347712003
675,153,85,Residential,Individual,High,Triple,27.341111282232625,1,0.4096801448538355,Pitched,Concrete,True,True,C,4,True,True,3,6.192136304315729,777.7149427958237
8676,222,52,Industrial,Gas,Medium,Triple,0.8206875021537465,5,0.5044820361331027,Flat,Concrete,True,True,C,0,True,True,8,18.309061388599613,982.0508575108782
4884,497,49,Residential,Individual,Low,Triple,25.042488873627168,9,0.7052254320159768,Pitched,Brick,True,True,E,1,False,False,8,44.14265832820456,611.9008793212313
8079,95,71,Commercial,Electric,Medium,Single,5.928723725868473,2,0.7874363260387546,Flat,Concrete,True,False,C,0,True,False,6,17.564857993929174,236.92091764231913
1962,127,32,Commercial,Central,Low,Double,-3.600779785068741,6,0.17716116603648685,Flat,Brick,True,True,D,0,True,False,4,8.651236907063707,1645.8249519429683
1840,297,85,Industrial,Gas,Low,Triple,13.20226030722382,8,0.2736686981851283,Pitched,Glass,True,False,A,1,True,False,7,31.307654895966987,1634.1806555423098
7168,325,62,Commercial,Central,High,Single,21.900609653505434,7,0.22138500513161619,Flat,Brick,False,False,D,3,True,False,7,43.790337703644525,652.461673738691
9898,435,66,Industrial,Central,Low,Double,9.678851464266051,3,0.4210634437594708,Flat,Brick,True,True,E,1,True,True,4,43.9536067531957,628.2841582087947
3538,98,64,Residential,Central,Low,Triple,1.709393165294638,3,0.5906514060726181,Flat,Brick,False,True,D,3,False,False,9,24.633581460073906,304.7877620227033
8026,463,25,Industrial,Individual,High,Triple,-1.301274865884039,9,0.6816332541497331,Pitched,Wood,False,True,B,3,False,True,4,25.97904216908177,882.4634336870183
4866,325,88,Commercial,Gas,High,Single,6.433748621604126,5,0.5955011055023085,Flat,Concrete,True,False,A,3,False,False,3,32.25099250900516,552.1632434420198
4174,387,33,Residential,Electric,High,Double,7.65215074720448,9,0.6077964258583394,Flat,Wood,False,True,B,2,True,True,3,15.339385027133504,865.524924833891
8088,107,26,Commercial,Central,High,Double,1.2851232839379616,9,0.13230721382765662,Pitched,Concrete,True,True,A,2,True,False,4,32.788114396323714,359.50364961367524
